unique_id,status,thread_id,execution_time,adapter_response,relation_name,start_time,end_time,model_id,thread,execution_time_sec
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-10 21:30:00.398309+00:00,2024-12-10 21:30:01.183270+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.7878665924072266
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-10 21:30:01.192155+00:00,2024-12-10 21:30:01.522927+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3337693214416504
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-10 21:30:01.532054+00:00,2024-12-10 21:30:01.859165+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3316140174865722
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-10 21:30:01.866735+00:00,2024-12-10 21:30:02.205870+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3431391716003418
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-10 21:30:02.214508+00:00,2024-12-10 21:30:02.556310+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3448073863983154
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-10 21:30:02.564206+00:00,2024-12-10 21:30:02.890259+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3300278186798095
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-10 21:30:02.899229+00:00,2024-12-10 21:30:03.279408+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3821628093719482
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-10 21:30:03.287353+00:00,2024-12-10 21:30:03.621319+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3362646102905273
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-10 21:30:03.627622+00:00,2024-12-10 21:30:03.978239+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3536796569824219
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-10 21:30:03.989276+00:00,2024-12-10 21:30:04.336807+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3515431880950928
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-10 21:30:04.349841+00:00,2024-12-10 21:30:04.702809+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.358029842376709
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-11 12:34:30.098684+00:00,2024-12-11 12:34:31.041331+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.9446606636047364
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-11 12:34:31.046314+00:00,2024-12-11 12:34:31.404806+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3595666885375976
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-11 12:34:31.413327+00:00,2024-12-11 12:34:31.812353+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.4012739658355713
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-11 12:34:31.817829+00:00,2024-12-11 12:34:32.255189+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.4393713474273681
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-11 12:34:32.259743+00:00,2024-12-11 12:34:32.644391+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3856868743896484
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-11 12:34:32.648542+00:00,2024-12-11 12:34:33.244687+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.5983641147613525
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-11 12:34:33.248172+00:00,2024-12-11 12:34:34.348090+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),1.100921630859375
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-11 12:34:34.353184+00:00,2024-12-11 12:34:34.703915+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3527889251708984
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-11 12:34:34.709463+00:00,2024-12-11 12:34:35.498601+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.7912793159484863
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-11 12:34:35.504594+00:00,2024-12-11 12:34:35.911090+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4084310531616211
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-11 12:34:35.915608+00:00,2024-12-11 12:34:36.941498+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),1.0268826484680176
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 12:56:18.522117+00:00,2024-12-16 12:56:19.839058+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.3188846111297607
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 12:56:19.845110+00:00,2024-12-16 12:56:20.234578+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3915221691131592
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 12:56:20.238174+00:00,2024-12-16 12:56:20.635966+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3991916179656982
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 12:56:20.642368+00:00,2024-12-16 12:56:21.141305+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.5023961067199707
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 12:56:21.146773+00:00,2024-12-16 12:56:21.553101+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4082310199737549
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 12:56:21.557996+00:00,2024-12-16 12:56:21.956557+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4015603065490722
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 12:56:21.965644+00:00,2024-12-16 12:56:22.431071+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4675617218017578
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 12:56:22.439166+00:00,2024-12-16 12:56:22.848428+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.4112694263458252
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 12:56:22.858436+00:00,2024-12-16 12:56:23.261509+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4060564041137695
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 12:56:23.273159+00:00,2024-12-16 12:56:23.767310+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4997148513793945
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 12:56:23.777843+00:00,2024-12-16 12:56:24.224177+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.4493379592895508
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 13:45:00.480008+00:00,2024-12-16 13:45:01.623369+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.146833896636963
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 13:45:01.636288+00:00,2024-12-16 13:45:02.032949+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3986611366271972
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 13:45:02.039459+00:00,2024-12-16 13:45:02.422445+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3855347633361816
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 13:45:02.429730+00:00,2024-12-16 13:45:02.830873+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.4052770137786865
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 13:45:02.839703+00:00,2024-12-16 13:45:03.296261+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4603588581085205
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 13:45:03.304887+00:00,2024-12-16 13:45:03.695134+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3932609558105469
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 13:45:03.703339+00:00,2024-12-16 13:45:04.172929+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4748120307922363
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 13:45:04.184909+00:00,2024-12-16 13:45:04.592873+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.4112045764923095
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 13:45:04.600902+00:00,2024-12-16 13:45:04.998202+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4013006687164306
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 13:45:05.011083+00:00,2024-12-16 13:45:05.409446+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4043657779693603
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 13:45:05.421883+00:00,2024-12-16 13:45:05.825276+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.4084701538085937
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 13:51:13.992080+00:00,2024-12-16 13:51:15.053156+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.0620756149291992
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 13:51:15.058762+00:00,2024-12-16 13:51:15.433570+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3777744770050049
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 13:51:15.440581+00:00,2024-12-16 13:51:15.829891+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3913090229034424
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 13:51:15.838903+00:00,2024-12-16 13:51:16.221626+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3857817649841308
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 13:51:16.230553+00:00,2024-12-16 13:51:16.605799+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3792459964752197
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 13:51:16.615840+00:00,2024-12-16 13:51:17.025377+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.4135749340057373
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 13:51:17.037452+00:00,2024-12-16 13:51:17.562675+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.5302684307098389
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 13:51:17.578081+00:00,2024-12-16 13:51:17.975673+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.4025752544403076
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 13:51:17.987743+00:00,2024-12-16 13:51:18.396786+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.4151108264923095
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 13:51:18.408405+00:00,2024-12-16 13:51:18.824179+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4208636283874511
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 13:51:18.834179+00:00,2024-12-16 13:51:19.225902+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3947751522064209
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 13:57:18.135445+00:00,2024-12-16 13:57:19.314836+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.1803271770477295
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 13:57:19.319499+00:00,2024-12-16 13:57:19.701158+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3836691379547119
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 13:57:19.707605+00:00,2024-12-16 13:57:20.075044+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3694376945495605
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 13:57:20.080040+00:00,2024-12-16 13:57:20.451437+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3733477592468261
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 13:57:20.456467+00:00,2024-12-16 13:57:20.826726+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3722884654998779
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 13:57:20.832725+00:00,2024-12-16 13:57:21.202657+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3709316253662109
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 13:57:21.206910+00:00,2024-12-16 13:57:21.620102+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.4141864776611328
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 13:57:21.625817+00:00,2024-12-16 13:57:21.992252+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3699419498443603
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 13:57:22.001257+00:00,2024-12-16 13:57:22.392339+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3949971199035644
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 13:57:22.402621+00:00,2024-12-16 13:57:22.844129+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.4436542987823486
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 13:57:22.850177+00:00,2024-12-16 13:57:23.246372+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.4002416133880615
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 14:06:01.568097+00:00,2024-12-16 14:06:03.245705+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),1.6816775798797607
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 14:06:03.258693+00:00,2024-12-16 14:06:03.706202+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.4516670703887939
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 14:06:03.718308+00:00,2024-12-16 14:06:04.216502+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.5032310485839844
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 14:06:04.229126+00:00,2024-12-16 14:06:08.116011+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),3.8904755115509033
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 14:06:08.126019+00:00,2024-12-16 14:06:08.628770+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.5076699256896973
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 14:06:08.641100+00:00,2024-12-16 14:06:09.406309+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.7692453861236572
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 14:06:09.417348+00:00,2024-12-16 14:06:10.038919+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.6256530284881592
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 14:06:10.050991+00:00,2024-12-16 14:06:10.593063+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.5460610389709473
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 14:06:10.602987+00:00,2024-12-16 14:06:11.078054+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.478055477142334
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 14:06:11.089049+00:00,2024-12-16 14:06:11.601518+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.5155112743377686
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 14:06:11.612523+00:00,2024-12-16 14:06:12.030357+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.422832727432251
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 16:59:50.171543+00:00,2024-12-16 16:59:51.045876+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.8771021366119385
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 16:59:51.054806+00:00,2024-12-16 16:59:51.427669+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3773417472839355
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 16:59:51.437519+00:00,2024-12-16 16:59:51.812299+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3782970905303955
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 16:59:51.819229+00:00,2024-12-16 16:59:52.160645+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3450644016265869
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 16:59:52.169283+00:00,2024-12-16 16:59:52.493562+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.3262753486633301
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 16:59:52.501559+00:00,2024-12-16 16:59:52.826747+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3291771411895752
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 16:59:52.834259+00:00,2024-12-16 16:59:53.212528+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.3817677497863769
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 16:59:53.221169+00:00,2024-12-16 16:59:53.544421+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3252515792846679
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 16:59:53.548407+00:00,2024-12-16 16:59:53.870906+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3250021934509277
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 16:59:53.876640+00:00,2024-12-16 16:59:54.205095+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3304340839385986
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 16:59:54.212100+00:00,2024-12-16 16:59:54.553261+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3431670665740967
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 17:30:42.068857+00:00,2024-12-16 17:30:42.830622+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.7637605667114258
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 17:30:42.837617+00:00,2024-12-16 17:30:43.160555+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3259370326995849
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 17:30:43.165555+00:00,2024-12-16 17:30:43.501405+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3378498554229736
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 17:30:43.507406+00:00,2024-12-16 17:30:43.847378+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3439850807189941
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 17:30:43.853713+00:00,2024-12-16 17:30:44.261654+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.4099209308624267
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 17:30:44.267639+00:00,2024-12-16 17:30:44.593093+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3284549713134765
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 17:30:44.601091+00:00,2024-12-16 17:30:44.967535+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.368391752243042
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 17:30:44.972763+00:00,2024-12-16 17:30:45.305074+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3343102931976318
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 17:30:45.312584+00:00,2024-12-16 17:30:45.652961+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.342381477355957
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 17:30:45.657969+00:00,2024-12-16 17:30:45.980556+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.3255836963653564
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 17:30:45.987555+00:00,2024-12-16 17:30:46.358113+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.3724842071533203
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 17:36:09.638161+00:00,2024-12-16 17:36:10.415345+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.7791843414306641
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 17:36:10.421346+00:00,2024-12-16 17:36:10.759839+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.3414812088012695
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 17:36:10.766369+00:00,2024-12-16 17:36:11.112126+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3486843109130859
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 17:36:11.121481+00:00,2024-12-16 17:36:11.468510+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3504071235656738
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_escolas_bilingue,2024-12-16 17:36:11.477511+00:00,2024-12-16 17:36:11.814597+00:00,model.my_dbt_project.slv_escolas_bilingue,Thread-1 (worker),0.339085578918457
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_parceiros_novo_perfil,2024-12-16 17:36:11.821597+00:00,2024-12-16 17:36:12.148989+00:00,model.my_dbt_project.slv_parceiros_novo_perfil,Thread-1 (worker),0.3313941955566406
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024,2024-12-16 17:36:12.157030+00:00,2024-12-16 17:36:12.587887+00:00,model.my_dbt_project.gld_cubo33_2024,Thread-1 (worker),0.433896541595459
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_alunado,2024-12-16 17:36:12.596840+00:00,2024-12-16 17:36:12.953958+00:00,model.my_dbt_project.gld_cubo33_2024_alunado,Thread-1 (worker),0.3626668453216553
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_2024_tkm,2024-12-16 17:36:12.963509+00:00,2024-12-16 17:36:13.308333+00:00,model.my_dbt_project.gld_cubo33_2024_tkm,Thread-1 (worker),0.3498122692108154
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33_filter_aluno,2024-12-16 17:36:13.321791+00:00,2024-12-16 17:36:13.684891+00:00,model.my_dbt_project.slv_cubo33_filter_aluno,Thread-1 (worker),0.367427110671997
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_empresas,2024-12-16 17:36:13.697454+00:00,2024-12-16 17:36:14.055353+00:00,model.my_dbt_project.gld_cubo33_empresas,Thread-1 (worker),0.362896203994751
,success,,,OK,DB_DLK_INTMERCDB.dbo.brz_parceiros_segmentados,2024-12-16 17:49:39.858190+00:00,2024-12-16 17:49:40.632420+00:00,model.my_dbt_project.brz_parceiros_segmentados,Thread-1 (worker),0.7771637439727783
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_cubo33_alunado,2024-12-16 17:49:40.639360+00:00,2024-12-16 17:49:40.976457+00:00,model.my_dbt_project.gld_cubo33_alunado,Thread-1 (worker),0.341033935546875
,success,,,OK,DB_DLK_INTMERCDB.dbo.gld_escolas_bilingue_com_enem,2024-12-16 17:49:40.984372+00:00,2024-12-16 17:49:41.334113+00:00,model.my_dbt_project.gld_escolas_bilingue_com_enem,Thread-1 (worker),0.3517396450042724
,success,,,OK,DB_DLK_INTMERCDB.dbo.slv_cubo33,2024-12-16 17:49:41.341055+00:00,2024-12-16 17:49:41.682055+00:00,model.my_dbt_project.slv_cubo33,Thread-1 (worker),0.3439970016479492
